UserId,Rating,Timestamp,Snack_Sub_Name,Price,Snack Subscription ID,Calories Kcal,Protien g,Fat g,Serving Size g
A3FE2GUBM8JZ3G,3,1021507200,Try the World Snack,15.5,13279300,190,4,7,100
AC8E3L5ZM01P,5,1095984000,Snakku,39.99,511189877,287,15,4,100
AW2IHZNOBRZED,4,971049600,NatureBox,24.5,594012015,229,11,19,100
A15HNVJRCUBGGJ,5,1148688000,TokyoTreat,22.5,970407998,520,7,5,100
A2M8O10NHIL1SC,5,1058572800,Universal Yums,19.9,594477670,349,12,11,100
ALKQFNJIXQYNC,4,1013644800,Try the World Snack,38.95,321732944,190,12,8,100
A38GWP8QK9660Z,5,1100217600,TokyoTreat,9.99,558835155,520,14,5,100
A3NSPDT7PQAUA5,4,1167868800,SnackNation,5.0,528881469,240,7,9,100
A2CK4DT4O81S2K,1,1316908800,Love With Food,39.99,511189877,429,11,5,100
A1VRQZ8SO8TDQ,4,1161734400,Snakku,22.5,970407998,287,8,4,100
A2FV460ROVXXC9,4,1097971200,NatureBox,5.0,528881469,229,9,9,100
A2XO40FHBAWRYN,3,1032998400,FitSnack,5.0,528881469,240,4,19,100
A26PRDX7DOXO1K,1,1318118400,Vegan Cuts Snack Box,19.9,594477670,315,9,4,100
A29G75YOG3SOW2,3,1129680000,NatureBox,22.95,899336795,229,9,19,100
A113Q01OMW9THP,5,1054944000,Try the World Snack,9.95,594481902,190,7,16,100
A2Q71FJILTNTTR,5,1005091200,ZenPop,38.95,321732944,340,7,13,100
A7CXU1IPGSQWG,5,1171843200,Keto Krate,22.5,970407998,440,9,13,100
AW8PVW8YK9FW8,4,1039737600,Snackfair,13.0,594511488,387,14,7,100
AVX4WL8HYRUWU,5,1157932800,NatureBox,9.99,439886341,229,12,11,100
A38KJYVX9NWP49,5,1163030400,ZenPop,9.95,594481902,340,3,13,100
AC371UZBZ2P8Q,3,1273708800,Snakku,39.99,511189877,287,12,5,100
A5MZIPAP7VUOU,1,1190246400,Love With Food,5.0,528881469,429,9,9,100
A2928DGP0TB6SJ,2,1334361600,ZenPop,15.5,13279300,340,12,4,100
AZBELVP7XNQ2W,5,1369353600,Snakku,13.0,594511488,287,5,8,100
A3T4FNR9Y7U3G6,5,1163030400,Bokksu,9.99,558835155,340,12,20,100
A27OG4WP2RSBLF,5,1115510400,Keto Krate,39.99,511189877,440,11,13,100
A2IZRPCRB1AUR5,4,1170720000,Snakku,9.99,439886341,287,9,4,100
A38SHOPZADNOLN,5,1129852800,FitSnack,13.0,594511488,240,9,5,100
A2T70SN2VZHOR4,4,1107993600,Vegan Cuts Snack Box,9.95,594481902,315,14,5,100
A3L4230P7SY1G7,5,1114819200,ZenPop,19.0,972683275,340,4,19,100
A2QAS68TU5KOZT,5,1002499200,FitSnack,15.5,13279300,240,7,16,100
A1PR05VJOGB9QC,4,1084924800,Yummy Bazaar World Sampler,5.0,528881469,440,7,13,100
A354G99EYVQQ43,5,965520000,TokyoTreat,9.95,594451647,520,9,9,100
A2KESMAH4CX911,5,1056326400,Snackfair,9.95,594481902,387,8,4,100
A3GRZWIF2GOX4J,4,1196812800,TokyoTreat,22.5,970407998,520,12,18,100
A2BJ6X0E3XBGHE,4,1293235200,TokyoTreat,39.0,594481813,520,9,16,100
AXCWZ8HUF332W,4,1128124800,MunchPak,39.0,594481813,540,9,19,100
AL1FRZME3XBD4,5,1168646400,Try the World Snack,39.0,594481813,190,9,13,100
ACX6KXY1945FD,1,1272758400,Love With Food,24.5,594012015,429,12,4,100
A2AYVN7XSO4XB4,5,1028764800,Bokksu,22.95,899336795,340,15,9,100
A1RO0U4J1UTBIV,3,1109808000,Candy Club,24.5,594012015,529,4,20,100
A3R8J7OPF1DXOV,4,1099785600,Keto Krate,22.5,970407998,440,8,13,100
A3KLOB3C0SPL3A,5,1316908800,Yummy Bazaar World Sampler,39.99,511189877,440,12,11,100
AYHYGK3XN3ZRA,1,1149811200,Universal Yums,24.5,594012015,349,9,7,100
A1UKH376X4ZRHV,5,1169337600,ZenPop,5.0,528881469,340,9,4,100
A1TQAAUCJ05C8D,5,1046649600,Yummy Bazaar World Sampler,39.99,511189877,440,7,16,100
A1C9E5HRLXCM2T,5,1357257600,Try the World Snack,39.0,594481813,190,5,9,100
A3NFGZ61KQ1XQ6,5,1152403200,Love With Food,9.95,594451647,429,8,16,100
A1HSJ51JFGMJP7,5,1049241600,MunchPak,19.9,594477670,540,8,9,100
A18LORUGCTUK7Q,5,1313712000,Bokksu,9.99,439886341,340,8,19,100
AVPPB0QZGOVUF,5,1073347200,TokyoTreat,9.95,594481902,520,15,5,100
A1ZNDM3C5ZDC8F,2,1312588800,Vegan Cuts Snack Box,5.0,528881469,315,8,8,100
A384UZZIZDHSNJ,4,1050278400,Snackfair,9.95,594451647,387,4,20,100
AW8UBYMNJ894V,4,1202601600,Vegan Cuts Snack Box,9.99,439886341,315,8,13,100
AEK4YQKKDX33P,1,997142400,Keto Krate,34.95,594482127,440,5,13,100
A2N5OCJLPK4ZWV,1,1322697600,MunchPak,34.95,594482127,540,5,8,100
A2WP3T13X08KG6,4,1161993600,TokyoTreat,24.5,594012015,520,4,19,100
A11BECUL0ON65M,5,1318982400,Keto Krate,22.5,970407998,440,12,9,100
A3H7111V2218CQ,4,1152316800,Yummy Bazaar World Sampler,5.0,528881469,440,7,15,100
A2VTTEG9GSXZEF,5,1034035200,FitSnack,39.0,594481813,240,7,9,100
A2EXUT9EDIDTFT,4,1122508800,Try the World Snack,13.0,594511488,190,12,19,100
AF51IN7XREB76,4,1122422400,ZenPop,19.9,594477670,340,12,9,100
A2YZ13TS1OAITC,5,1169510400,Universal Yums,22.95,899336795,349,9,9,100
A27SU24SXEDIPM,2,1311033600,Universal Yums,9.99,439886341,349,5,17,100
A3J4DJ03W3UF8O,5,1359936000,Candy Club,38.95,321732944,529,12,8,100
A1BH3RSR2J0TF7,5,1032566400,FitSnack,34.95,594482127,240,12,13,100
A34T1KZI2H80AF,3,1122508800,ZenPop,38.95,321732944,340,14,18,100
AFIBLMF8BH17B,5,1168387200,Bokksu,39.0,594481813,340,9,7,100
A1K38PT820VH7B,1,1162684800,Vegan Cuts Snack Box,22.95,899336795,315,9,7,100
A233BX8N5692C6,5,1107475200,Vegan Cuts Snack Box,24.5,594012015,315,11,13,100
AGHBU1UWQBW2Z,5,1092700800,Love With Food,38.95,321732944,429,15,8,100
AHHRTEW5ICW6S,5,1029110400,ZenPop,22.95,899336795,340,9,11,100
A2A30MC94VONQC,2,1108339200,ZenPop,34.95,594482127,340,15,15,100
A2II4B6CJ4O47Q,4,1173744000,ZenPop,19.9,594477670,340,9,13,100
A1D0KL9ZD7SU56,4,1118880000,Love With Food,9.99,439886341,429,12,5,100
A3164AIULUMGE4,5,1095638400,Love With Food,24.5,594012015,429,14,4,100
A1W3D42N13EYZ7,2,1383696000,SnackNation,22.95,899336795,240,12,17,100
A2YCBJAO3XJ4RF,1,1359849600,TokyoTreat,13.0,594511488,520,8,13,100
A1VKEZ76HTYZ6V,5,1168300800,MunchPak,19.0,972683275,540,11,19,100
A2XKSCMIW8AZT2,4,1323302400,Bokksu,9.95,594481902,340,7,5,100
A1CHTTEURRMQJC,5,1054771200,Keto Krate,34.95,594482127,440,9,19,100
A2CXK52WVZPAJT,5,1096934400,Try the World Snack,24.5,594012015,190,11,7,100
A2RQKWQP4W3I2M,5,1168473600,Keto Krate,15.5,13279300,440,3,18,100
A3MI3QBXP5I7FA,5,1133395200,SnackNation,9.95,594451647,240,3,13,100
A234D5R1CN2UUD,4,1157414400,Vegan Cuts Snack Box,39.0,594481813,315,5,15,100
AJVCOXBLHV9R6,1,1138320000,Bokksu,39.99,511189877,340,12,11,100
A1NQNTVMQ29D4N,5,1173225600,TokyoTreat,22.5,970407998,520,12,9,100
A2XOKLCTHI054X,4,1178409600,Snakku,39.0,594481813,287,9,11,100
AZFX0704GBCF7,5,1012608000,Snakku,24.5,594012015,287,12,11,100
A313CMVZAR6Y2R,5,1168819200,MunchPak,38.95,321732944,540,15,8,100
A2HAI0067KA0C3,4,1167955200,Love With Food,22.95,899336795,429,9,4,100
A2LH87W4W6O5CR,5,1112400000,Snackfair,9.95,594481902,387,9,9,100
AM5PB1319KXRG,1,1140134400,ZenPop,34.95,594482127,340,8,5,100
AQ669C6BAGKPO,5,1168473600,Snackfair,13.0,594511488,387,12,9,100
A1L113QXFHY3W1,5,1126310400,Vegan Cuts Snack Box,19.0,972683275,315,15,19,100
A2Z6K5LQUZU08X,5,1390435200,Snackfair,22.5,970407998,387,3,15,100
A2980PCZYY1Z9C,5,1123200000,TokyoTreat,34.95,594482127,520,14,13,100
ALWIJ7WHPFNOF,5,1117324800,TokyoTreat,39.0,594481813,520,15,16,100
AMX4TFKNBHW2T,5,998956800,FitSnack,34.95,594482127,240,7,16,100
A3UGS7H6GMM6Y4,4,1168300800,Bokksu,39.99,511189877,340,7,16,100
A3PWF2AQ5XYALW,5,1102377600,Bokksu,39.99,511189877,340,14,20,100
A3S6IZ0ZWH5MIH,5,1050019200,MunchPak,39.0,594481813,540,15,13,100
A358C35IRIT9LV,5,1167782400,Keto Krate,22.95,899336795,440,7,5,100
A30ZYT7FTX0IM7,5,1140739200,TokyoTreat,22.95,899336795,520,7,8,100
A33O7L1ZGWEYTL,5,1311120000,FitSnack,15.5,13279300,240,3,16,100
A1DWHL46T99WP,2,1168041600,Candy Club,13.0,594511488,529,9,18,100
A8EDTKSPOMRWK,5,958348800,TokyoTreat,9.95,594451647,520,9,9,100
AFDLTML6MX7M5,1,1329436800,TokyoTreat,39.99,511189877,520,5,11,100
A3R9KRIO25CKZV,4,1136332800,TokyoTreat,22.5,970407998,520,15,19,100
AIZ4QR2RTJPWY,2,1321574400,Vegan Cuts Snack Box,22.95,899336795,315,7,13,100
A2BLITJITO97N5,5,1071446400,FitSnack,9.99,558835155,240,15,5,100
ARHX7XQ2SBC26,5,1154390400,Snackfair,39.0,594481813,387,14,17,100
AG81DKKLI5F8R,3,1099526400,Try the World Snack,9.95,594481902,190,4,13,100
A1960G1513Q6JW,5,1148515200,Yummy Bazaar World Sampler,19.0,972683275,440,4,5,100
A2QXLPVEJBD4CN,5,1170460800,ZenPop,9.99,439886341,340,12,16,100
A2FD03H5CQG76E,5,1250294400,TokyoTreat,38.95,321732944,520,8,8,100
A2YYY471977B0S,4,1168560000,Snakku,19.0,972683275,287,12,8,100
AW3I0G2KG56L6,5,1209513600,Try the World Snack,22.95,899336795,190,3,20,100
A1QTIQP307ERN3,4,1003536000,Snackfair,9.99,558835155,387,9,5,100
AHYNO9LXPT3ZM,1,1239321600,Universal Yums,39.0,594481813,349,12,13,100
A16SS7YYA17MIJ,1,1164240000,ZenPop,39.99,511189877,340,7,4,100
A3KQ0XLKNINQY2,2,1074124800,Keto Krate,39.0,594481813,440,9,9,100
A5E0ILXXXJQJH,4,1037145600,Snakku,15.5,13279300,287,11,4,100
A3RIKQGHS1SLWJ,4,1147996800,MunchPak,38.95,321732944,540,15,16,100
A27KB14NKE5IY0,5,989280000,TokyoTreat,19.0,972683275,520,14,13,100
A2QGQ5KO0RRENL,4,1155513600,ZenPop,39.0,594481813,340,14,20,100
ALFZ0UI8JHJUC,5,963360000,Candy Club,19.0,972683275,529,8,5,100
A2PJPXYZJ7DIE0,5,1284940800,Yummy Bazaar World Sampler,24.5,594012015,440,15,19,100
A2DCA4ZXU8Z3W6,5,1168732800,TokyoTreat,9.99,439886341,520,15,7,100
A3HRBWBN7DH9XV,4,1112659200,Yummy Bazaar World Sampler,9.99,439886341,440,15,8,100
AOMGHL8V0S545,1,1319328000,Universal Yums,9.99,439886341,349,8,15,100
A6IXG5WSHJ7U6,2,1381276800,SnackNation,9.95,594451647,240,12,19,100
A326CJOIAVMKIR,5,1167523200,ZenPop,9.99,558835155,340,4,9,100
A6VPIOPMDJ8H7,4,959299200,Snakku,22.95,899336795,287,12,13,100
A1WZSFDJ67KGUL,4,1308787200,ZenPop,9.99,558835155,340,12,19,100
A3KB5S7DHPBCXN,4,1168300800,FitSnack,9.99,558835155,240,4,19,100
A3F67ZFU5YMIDD,5,1383350400,Snakku,13.0,594511488,287,15,17,100
ARNWCLQZFQECA,4,1157241600,Love With Food,13.0,594511488,429,8,16,100
A8PFDS8MJMLQA,1,1128902400,Snackfair,22.95,899336795,387,5,4,100
A2HC3SUL6QC33I,5,1027728000,Yummy Bazaar World Sampler,9.95,594481902,440,8,11,100
AMEG6A5W3QJCZ,5,1136678400,Keto Krate,39.0,594481813,440,12,13,100
A1MFONQ4LM6EU2,5,1122940800,Love With Food,9.95,594451647,429,15,18,100
AEB421FGXMUF3,4,1168646400,NatureBox,9.99,439886341,229,8,4,100
A11O7H4VR89DM5,5,1149638400,Snakku,22.95,899336795,287,9,9,100
A29EGH0HJMBHOS,4,1168300800,ZenPop,22.5,970407998,340,9,11,100
A1ESHV3WO4Z1XY,5,1173312000,Candy Club,5.0,528881469,529,14,8,100
A21Y66H7CP60H2,4,1012348800,Yummy Bazaar World Sampler,15.5,13279300,440,7,15,100
A2MY9VXHZYAHUZ,5,996624000,Universal Yums,39.99,511189877,349,7,19,100
AKO2B7E80RJ0V,5,1017705600,MunchPak,9.99,439886341,540,5,13,100
AURCMF0N3RJN1,1,1109635200,Candy Club,5.0,528881469,529,12,13,100
AI7OCIM7TS7LI,1,1310688000,MunchPak,19.0,972683275,540,4,20,100
A31LRJE24HURFV,2,1088553600,Snakku,9.95,594481902,287,12,19,100
A1X3DA7C61WZLQ,5,1044489600,Bokksu,15.5,13279300,340,9,9,100
A8SEJJAHYT60M,4,1189209600,Bokksu,34.95,594482127,340,9,13,100
A1ZW3D1PHMGZ9H,3,1082764800,ZenPop,19.0,972683275,340,12,4,100
A3RBFM3MP0YXC2,1,1131667200,Bokksu,39.99,511189877,340,7,9,100
A248GHSX039KV5,2,1326499200,TokyoTreat,9.99,439886341,520,9,17,100
A3LKN4CKHP9SFQ,5,1089244800,Universal Yums,13.0,594511488,349,8,16,100
A2ZQTHNXD9679U,5,1111536000,TokyoTreat,34.95,594482127,520,8,19,100
A1Z7A9YJCD2ZBR,5,961200000,Try the World Snack,9.95,594451647,190,12,19,100
A11ED8O95W2103,5,1139184000,TokyoTreat,9.95,594451647,520,8,13,100
ANX9XYCX10XZ0,5,1152316800,Keto Krate,9.95,594481902,440,4,9,100
A3PWA55R62F2WQ,5,1056412800,NatureBox,39.99,511189877,229,7,7,100
A27TY8HQQEVVT5,3,964051200,ZenPop,22.5,970407998,340,12,16,100
A3B7VWJ1OTAPGK,5,1000425600,Candy Club,38.95,321732944,529,9,20,100
AEAO0HQ7CHM4D,5,1036972800,ZenPop,22.95,899336795,340,9,16,100
A1UP5CIELABXA7,4,1194220800,TokyoTreat,22.95,899336795,520,7,7,100
A1QOSODPR9GDWQ,4,1168905600,Universal Yums,24.5,594012015,349,15,8,100
A3QMLDRQQDH4ZZ,5,1182297600,Snackfair,22.95,899336795,387,9,13,100
A3JMXE9C6I85MH,5,1231718400,NatureBox,9.95,594451647,229,9,18,100
A2F9MJTMAD12G8,5,1094428800,Keto Krate,19.0,972683275,440,14,5,100
A1RPTVW5VEOSI,5,965865600,NatureBox,38.95,321732944,229,8,17,100
A2WXL8533AVESA,5,1121644800,NatureBox,15.5,13279300,229,9,20,100
A37QKD7EMOM3QF,5,1167523200,Keto Krate,22.95,899336795,440,3,9,100
A3DYBKX61W5ZYT,5,1023580800,ZenPop,34.95,594482127,340,9,11,100
AV4GSTTTCIT05,5,1122595200,NatureBox,38.95,321732944,229,15,20,100
A3GJF1RYLXMQOD,5,1151193600,Love With Food,38.95,321732944,429,9,11,100
A3NCIN6TNL0MGA,5,1097712000,FitSnack,38.95,321732944,240,12,8,100
A3NOBWLCPQX6U7,2,1128297600,Snakku,22.95,899336795,287,8,5,100
AD6U69IZLKQ3E,5,1098316800,Snakku,39.99,511189877,287,11,4,100
A1900XBPW6TKNR,5,1366329600,Love With Food,39.0,594481813,429,7,9,100
A19QH17EGSOF1L,5,1173312000,Candy Club,9.99,558835155,529,12,8,100
A26BWTO1I7BI1H,4,1152489600,Snackfair,38.95,321732944,387,8,8,100
A1Q03Q05OSL9YL,5,1166745600,ZenPop,24.5,594012015,340,8,16,100
A3RNAIFV56WG5E,5,1105574400,TokyoTreat,9.99,439886341,520,12,16,100
A3KG4662A2FT0W,4,1133827200,Snackfair,22.95,899336795,387,11,17,100
A24OON33S5OJTF,5,1147305600,NatureBox,13.0,594511488,229,7,5,100
A2RN5YGKRE01K3,5,1121731200,Love With Food,22.95,899336795,429,5,18,100
A2GJ0HN8MR1A3L,5,1168300800,Keto Krate,9.95,594451647,440,15,16,100
ARC67WEGX5ZL0,4,1173830400,Candy Club,15.5,13279300,529,8,13,100
ADVUI1S6TFM33,2,1138233600,Candy Club,24.5,594012015,529,8,13,100
A21ILDJZUWQZSK,5,1168819200,Try the World Snack,19.0,972683275,190,8,19,100
A1WRS36Y9REPUK,4,1197590400,Candy Club,34.95,594482127,529,11,18,100
A1HZIKS8JFCM9U,5,1021852800,Candy Club,9.95,594481902,529,11,13,100
A3I0MBELUNPWL1,1,1161302400,Love With Food,9.99,558835155,429,11,13,100
AJ86CFI74O5JI,4,1134432000,NatureBox,9.99,558835155,229,12,8,100
A31LV1KT09BI29,2,1157241600,Vegan Cuts Snack Box,39.99,511189877,315,12,15,100
A3BK4D2VQ9HYFZ,5,1178928000,SnackNation,19.9,594477670,240,8,19,100
AKRMMUONNBMLJ,4,1091836800,Candy Club,34.95,594482127,529,8,4,100
A25VH9YQU8TZI3,5,994982400,Bokksu,34.95,594482127,340,9,4,100
A2FSHNCENMJQ26,5,1162598400,Yummy Bazaar World Sampler,9.99,558835155,440,9,13,100
A3KN4I0WH8NYC,5,1000771200,Universal Yums,9.99,439886341,349,5,8,100
AHZ3FASYMP2SJ,5,1123286400,Love With Food,13.0,594511488,429,4,9,100
A1ARY4DE7I67BB,1,1162771200,Bokksu,19.0,972683275,340,8,17,100
A2T7O8IP7VVLHU,5,1150156800,Vegan Cuts Snack Box,39.99,511189877,315,12,7,100
A1SCWY8O0IL2HU,5,948758400,Yummy Bazaar World Sampler,39.0,594481813,440,11,13,100
A1FP2LA6M2OJX0,5,1033430400,FitSnack,38.95,321732944,240,14,17,100
A3533HCZPJRD3I,1,994118400,MunchPak,34.95,594482127,540,14,5,100
A2O1BEW9AK57XL,4,1024099200,ZenPop,39.99,511189877,340,8,13,100
A395XZN250J36K,1,1176595200,Candy Club,39.99,511189877,529,11,13,100
A3CLFHB38XYWB0,5,1256256000,FitSnack,9.99,558835155,240,12,20,100
A3TLPFNP3V2BWK,4,1104710400,Keto Krate,22.5,970407998,440,11,4,100
AIRP5ES4CXRHH,5,1163203200,Vegan Cuts Snack Box,22.5,970407998,315,3,19,100
AVV7UXTHR0NWS,5,1403136000,TokyoTreat,9.99,439886341,520,3,9,100
A20V4HUZS9JD78,1,1305504000,Try the World Snack,39.0,594481813,190,8,9,100
A2CA8L0CLD2EUB,3,1012608000,Snakku,9.99,439886341,287,3,5,100
A1TBH7Z4RK7PRK,5,1076371200,Snakku,9.99,439886341,287,8,20,100
A1SHD1NOFBF8C,4,1317168000,Yummy Bazaar World Sampler,24.5,594012015,440,9,18,100
A3TKHFBILA31AV,5,1167868800,Love With Food,15.5,13279300,429,8,16,100
A12DLRJ2GR84YG,5,1033430400,Candy Club,19.0,972683275,529,4,5,100
A9NWB7KLAU967,4,1170201600,Snackfair,22.5,970407998,387,9,19,100
AEJNVU4NTDUP4,5,1008374400,TokyoTreat,9.95,594481902,520,15,20,100
A1AIZEN4GRI1QY,5,951523200,Yummy Bazaar World Sampler,15.5,13279300,440,14,9,100
A167WANU4JQD4U,5,1168819200,NatureBox,39.0,594481813,229,9,4,100
A2CUREBJD9P2KB,5,1134691200,Bokksu,13.0,594511488,340,7,13,100
AER0NS3TGQSLU,5,1175817600,NatureBox,22.95,899336795,229,4,9,100
A3U6OYOI8UNIRI,5,1210032000,FitSnack,19.0,972683275,240,14,8,100
A326XYRO2YRIKS,5,1144886400,SnackNation,39.0,594481813,240,5,15,100
A1AAZ84YIX2AKP,2,1154217600,TokyoTreat,5.0,528881469,520,9,18,100
A37AZ3IM0ICUCM,1,961113600,Love With Food,9.95,594451647,429,3,8,100
A2BR9JLSF786KN,5,1036713600,Try the World Snack,9.99,439886341,190,7,4,100
AHSSLP1J832L6,5,1019865600,Universal Yums,34.95,594482127,349,12,13,100
A139TU0DN7WHEG,5,1084924800,TokyoTreat,39.0,594481813,520,7,9,100
A3NTEIN2H22GNK,5,1108425600,Love With Food,9.99,439886341,429,3,18,100
A1PH5UQOF0BMTL,5,1167782400,Snackfair,5.0,528881469,387,11,15,100
A3VEROAVSRAMG2,5,1076112000,ZenPop,39.0,594481813,340,12,13,100
A2VVUCBJF5XF8Q,2,1384646400,TokyoTreat,19.0,972683275,520,3,16,100
A2KNQ0P1G1ZIE6,3,1201564800,Try the World Snack,38.95,321732944,190,5,15,100
A2PK9T58SJ57YE,3,1175212800,Try the World Snack,38.95,321732944,190,9,4,100
A1U3OBDXLUZ29Y,5,1034812800,Try the World Snack,22.5,970407998,190,9,13,100
A1P81BJXS62M6W,5,1164153600,Candy Club,5.0,528881469,529,9,19,100
A1UUDAPP6QU0Q5,5,1015977600,Love With Food,22.5,970407998,429,12,7,100
ADOT03G4FLSMP,1,1121472000,Universal Yums,9.95,594451647,349,7,7,100
A35LU9RG45QFEB,5,1108684800,Bokksu,9.99,439886341,340,7,11,100
A1L34HVSMGN9SR,1,1156291200,Yummy Bazaar World Sampler,19.0,972683275,440,9,13,100
A1QB1419K0TMSZ,3,1168819200,Vegan Cuts Snack Box,39.99,511189877,315,9,13,100
A1GEQY4YAV6Q7P,4,1165536000,ZenPop,15.5,13279300,340,5,5,100
A3N176NMT960UW,3,1003017600,Bokksu,34.95,594482127,340,4,19,100
A1DFSRQQ5KD9FO,4,1169078400,TokyoTreat,9.99,439886341,520,9,11,100
A5EJQ62NPO10V,5,1060300800,Candy Club,9.95,594481902,529,7,19,100
ALAUPXULQ016Z,4,1311638400,Universal Yums,5.0,528881469,349,11,4,100
A1HDKREDIK1593,1,1174953600,Universal Yums,24.5,594012015,349,9,19,100
ADNV4SOGOMZXP,5,1196380800,Snackfair,24.5,594012015,387,12,8,100
A1WNMEYYN4TLW,5,1307664000,MunchPak,13.0,594511488,540,12,13,100
A1GJQ8GJ3J2G9L,3,1173830400,Keto Krate,9.99,558835155,440,9,19,100
A1J1ORDE07JZ46,5,1397260800,Candy Club,19.9,594477670,529,14,5,100
A1MD9AEU9C4WJN,4,1025222400,Yummy Bazaar World Sampler,34.95,594482127,440,9,20,100
A19339C3T69GE7,3,1090281600,MunchPak,34.95,594482127,540,9,13,100
A1E8PWW106DRBE,4,1111708800,TokyoTreat,22.5,970407998,520,8,13,100
A3IBGS3MVB7G6U,5,954806400,FitSnack,24.5,594012015,240,12,9,100
AI3FJ2DZ7IQYM,5,1393632000,Keto Krate,34.95,594482127,440,12,11,100
A15HNVJRCUBGGJ,4,1211932800,Candy Club,9.99,439886341,529,12,15,100
A12Q38GH8B15F8,4,1146700800,Keto Krate,39.99,511189877,440,12,18,100
A3PBGBDVFSYXJ6,4,1153008000,TokyoTreat,5.0,528881469,520,9,9,100
A15EX94H522EAF,1,1328313600,Universal Yums,19.0,972683275,349,5,8,100
AJZ0V9Q3ZVYWV,5,1092528000,SnackNation,9.95,594481902,240,11,11,100
A6VGOQJ2FW71K,5,1232150400,FitSnack,9.99,439886341,240,8,11,100
A2UCS79CVYERA,4,973987200,Snakku,9.95,594481902,287,5,16,100
A32NEMA698Y53K,3,1008288000,Keto Krate,34.95,594482127,440,5,9,100
A31MXLSIS7WDYM,2,968112000,Vegan Cuts Snack Box,19.9,594477670,315,4,7,100
AXFY3STT7SDVE,2,941846400,Yummy Bazaar World Sampler,9.95,594451647,440,9,8,100
A33UD2JQGUVLAO,2,1085529600,Snackfair,19.9,594477670,387,15,9,100
A3J9Q6FRZXON99,1,992995200,Candy Club,19.0,972683275,529,7,8,100
A2H128JUWLI7P2,4,952473600,Bokksu,22.95,899336795,340,12,19,100
A2RVL4WJRB9BSG,5,962409600,Bokksu,15.5,13279300,340,4,4,100
A2JWL7WQX0H4U2,4,946598400,Bokksu,5.0,528881469,340,4,18,100
AOYPU3VYCOFOP,5,959212800,Bokksu,9.95,594451647,340,12,13,100
AANJQD7HQ86G4,4,960854400,Yummy Bazaar World Sampler,9.99,439886341,440,12,7,100
A2CC0RUPJIL2YE,5,957398400,MunchPak,22.5,970407998,540,8,19,100
A2CEG7WRGNTCCW,1,1039219200,NatureBox,38.95,321732944,229,5,9,100
A3KBIY9P4TCGAN,4,972345600,MunchPak,9.99,439886341,540,15,17,100
A3EC3FDPC7FNL3,5,987638400,TokyoTreat,34.95,594482127,520,5,13,100
A3C2UDF6VF1RHU,3,1354752000,Bokksu,15.5,13279300,340,9,19,100
A3VNQM5EX1QEE5,5,963100800,Yummy Bazaar World Sampler,38.95,321732944,440,12,9,100
A3UOID9VI8CC0C,5,1404950400,Bokksu,9.99,558835155,340,12,19,100
A6BN4YR3UES2G,5,1337212800,Try the World Snack,38.95,321732944,190,9,17,100
A2IQUPATJKG6DW,4,1345075200,Love With Food,39.99,511189877,429,5,13,100
A1P4Q5ZNZHL7ZE,5,1035417600,Snakku,15.5,13279300,287,3,18,100
A38AKJO6IQS735,4,1329868800,Try the World Snack,34.95,594482127,190,7,20,100
AX8SWWB9837TA,5,972086400,Bokksu,13.0,594511488,340,12,4,100
AY8Q1X7G96HV5,5,961891200,TokyoTreat,24.5,594012015,520,4,11,100
A2OLQ18EOBZPE6,5,972259200,Candy Club,38.95,321732944,529,9,5,100
A3LMXWS51KAF14,4,1317686400,Yummy Bazaar World Sampler,9.95,594451647,440,9,16,100
A2LRJOFOXNCIU6,4,1384905600,Keto Krate,5.0,528881469,440,9,19,100
A2ATP6ZTCPX1QX,1,1372464000,SnackNation,39.0,594481813,240,12,15,100
A23Q32B7VTOXE9,5,984614400,FitSnack,34.95,594482127,240,8,19,100
A2C8PUI5DPAN3V,5,1029110400,TokyoTreat,34.95,594482127,520,8,19,100
AB2U893HHHG74,5,962928000,Vegan Cuts Snack Box,9.95,594451647,315,12,15,100
AEJAGHLC675A7,5,983750400,ZenPop,9.95,594481902,340,12,8,100
A2CLD5FSSXMYBT,5,985046400,NatureBox,39.0,594481813,229,9,19,100
A2DLK5KEQU4TX9,5,1362096000,ZenPop,9.95,594451647,340,4,11,100
A2IIMAJTVUVGHX,5,1182816000,Bokksu,9.99,558835155,340,12,15,100
A3B6GDBEQVAA9X,5,1332288000,TokyoTreat,13.0,594511488,520,4,15,100
A3JRQ6I2XZ710D,3,1322179200,Bokksu,19.9,594477670,340,15,13,100
A14F8D206KX52R,5,966556800,NatureBox,9.95,594451647,229,7,20,100
A3LAW6U1R2E7YW,5,1180224000,Vegan Cuts Snack Box,38.95,321732944,315,4,13,100
A3DD1FVGZY5757,5,962323200,Bokksu,15.5,13279300,340,5,15,100
A1RS2DRE62XCYW,3,1336608000,NatureBox,9.99,558835155,229,12,13,100
A1NCK1OV50VO4Q,4,1014249600,Snakku,19.9,594477670,287,4,9,100
A3NK7ASILKG3TX,5,959385600,ZenPop,38.95,321732944,340,14,11,100
A14PHG6QJ1DTG,5,968112000,ZenPop,9.95,594481902,340,11,5,100
A112ZPO1WD2OAF,5,1011139200,SnackNation,39.99,511189877,240,8,9,100
A1PAEIMO3DI97E,5,1314576000,Snakku,19.0,972683275,287,8,4,100
A1A6PFMFVOV7GQ,3,1301529600,Bokksu,9.95,594451647,340,7,11,100
